,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Total_Income,Income_Level,Prop_Area_Semiurban,Prop_Area_Urban
524,LP002697,1.0,0,0,1,0,4.844187086458591,360.0,1.0,0.0,8.819813136232225,1,1,0
525,LP002699,1.0,1,2,1,1,5.8,360.0,1.0,1.0,9.769956159911606,2,0,0
526,LP002705,1.0,1,0,1,0,4.700480365792417,360.0,1.0,1.0,8.236155661683124,1,1,0
527,LP002706,1.0,1,1,0,0,5.081404364984463,360.0,0.0,1.0,8.812099108957337,1,1,0
528,LP002714,1.0,0,1,0,0,4.543294782270004,360.0,1.0,1.0,8.289288323000317,1,1,0
529,LP002716,1.0,0,0,0,0,4.867534450455582,360.0,1.0,1.0,8.82217476094608,1,1,0
530,LP002717,1.0,1,0,1,0,5.375278407684165,360.0,0.7,1.0,8.783396232190894,1,0,0
531,LP002720,1.0,1,3,1,0,4.605170185988092,360.0,1.0,1.0,8.361941906144946,1,0,1
532,LP002723,1.0,0,2,1,0,4.700480365792417,360.0,0.0,0.0,8.185350223178686,1,0,0
533,LP002729,1.0,0,1,1,0,5.278114659230517,360.0,0.7,0.0,9.328123407632566,2,1,0
534,LP002731,0.0,0,0,0,1,4.8283137373023015,360.0,1.0,1.0,9.8,2,0,1
535,LP002732,1.0,0,0,0,0,4.836281906951478,360.0,1.0,1.0,8.432070937999402,1,0,0
536,LP002734,1.0,1,0,1,0,5.780743515792329,360.0,1.0,1.0,9.214232786691527,2,0,1
537,LP002738,1.0,0,2,1,0,4.672828834461906,360.0,1.0,1.0,8.193400231952097,1,1,0
538,LP002739,1.0,1,0,0,0,4.189654742026425,360.0,1.0,0.0,8.146998697389993,1,0,0
539,LP002740,1.0,1,3,1,0,5.056245805348308,180.0,1.0,1.0,8.766705997750515,1,0,0
540,LP002741,0.0,1,1,1,0,4.941642422609304,180.0,1.0,1.0,8.916371914881694,1,1,0
541,LP002743,0.0,0,0,1,0,4.59511985013459,360.0,0.0,0.0,7.6676260915849905,1,1,0
542,LP002753,0.0,0,1,1,0,4.553876891600541,360.0,1.0,1.0,8.20303024171486,1,1,0
543,LP002755,1.0,1,1,0,0,4.852030263919617,360.0,1.0,1.0,8.46863300080086,1,0,1
544,LP002757,0.0,1,0,0,0,4.624972813284271,360.0,0.7,1.0,8.210668031162976,1,1,0
545,LP002767,1.0,1,0,1,0,5.043425116919247,360.0,1.0,1.0,8.45914025996762,1,0,0
546,LP002768,1.0,0,0,0,0,4.382026634673881,36.0,1.0,0.0,8.119100837637486,1,1,0
547,LP002772,1.0,0,0,1,0,4.976733742420574,360.0,1.0,1.0,8.368461137615839,1,0,0
548,LP002776,0.0,0,0,1,0,4.634728988229636,360.0,0.0,0.0,8.517193191416238,1,1,0
549,LP002777,1.0,1,0,1,0,4.700480365792417,360.0,1.0,1.0,8.476579508530941,1,0,0
550,LP002778,1.0,1,2,1,1,4.844187086458591,360.0,0.0,0.0,8.799812469525556,1,0,0
551,LP002784,1.0,1,1,0,0,4.844187086458591,360.0,1.0,1.0,8.490233009833455,1,0,0
552,LP002785,1.0,1,1,1,0,5.062595033026967,360.0,1.0,1.0,8.792245847467877,1,0,1
553,LP002788,1.0,1,0,0,0,5.198497031265826,360.0,0.0,0.0,8.473659189392508,1,0,1
554,LP002789,1.0,1,0,1,0,4.882801922586371,180.0,0.0,0.0,8.969414650866176,1,0,0
555,LP002792,1.0,1,1,1,0,3.8,360.0,1.0,1.0,8.779557455883728,1,1,0
556,LP002794,0.0,0,0,1,0,4.430816798843313,360.0,0.7,1.0,8.36450810375059,1,0,1
557,LP002795,1.0,1,3,1,1,5.560681631015528,360.0,1.0,1.0,9.22414465295258,2,1,0
558,LP002798,1.0,1,0,1,0,5.087596335232384,360.0,1.0,1.0,8.78813593986372,1,1,0
559,LP002804,0.0,1,0,1,0,5.204006687076795,360.0,1.0,1.0,8.777401286867264,1,1,0
560,LP002807,1.0,1,2,0,0,4.68213122712422,360.0,1.0,1.0,8.27308133366583,1,1,0
561,LP002813,0.0,1,1,1,1,5.8,360.0,1.0,1.0,9.8,2,1,0
562,LP002820,1.0,1,0,1,0,5.351858133476067,360.0,1.0,1.0,8.984317679911129,1,0,0
563,LP002821,1.0,0,0,0,1,4.882801922586371,360.0,1.0,1.0,8.66561319653451,1,1,0
564,LP002832,1.0,1,2,1,0,5.552959584921617,360.0,0.0,0.0,9.08239335764556,1,0,1
565,LP002833,1.0,1,0,0,0,4.787491742782046,360.0,0.7,1.0,8.404472321352118,1,0,0
566,LP002836,1.0,0,0,1,0,4.248495242049359,360.0,1.0,1.0,8.11162807830774,1,0,1
567,LP002837,1.0,1,3,1,0,4.812184355372417,360.0,0.0,0.0,8.68270762989381,1,0,0
568,LP002840,0.0,0,0,1,0,3.8,360.0,1.0,0.0,7.774015077250727,1,0,1
569,LP002841,1.0,1,0,1,0,4.6443908991413725,360.0,0.0,0.0,8.56216655705897,1,0,1
570,LP002842,1.0,1,1,1,0,5.225746673713202,360.0,1.0,1.0,8.550047528287184,1,0,1
571,LP002847,1.0,1,0,1,0,5.10594547390058,360.0,0.0,0.0,8.789812386190972,1,0,1
572,LP002855,1.0,1,2,1,0,5.616771097666572,360.0,1.0,1.0,9.721125994942152,2,0,1
573,LP002862,1.0,1,2,0,0,5.231108616854587,480.0,1.0,0.0,8.955448122347393,1,1,0
574,LP002863,1.0,1,3,1,0,5.0106352940962555,360.0,1.0,0.0,8.764990330169104,1,1,0
575,LP002868,1.0,1,2,1,0,4.68213122712422,84.0,1.0,1.0,8.194229304819817,1,0,1
576,LP002872,-1.0,1,0,1,0,4.912654885736052,360.0,0.0,0.0,8.574895901544526,1,1,0
577,LP002874,1.0,0,0,1,0,4.700480365792417,360.0,1.0,1.0,8.694167141883597,1,0,1
578,LP002877,1.0,1,1,1,0,4.672828834461906,360.0,1.0,1.0,8.297543529356284,1,0,0
579,LP002888,1.0,0,0,1,0,5.081404364984463,360.0,1.0,1.0,8.715880102296456,1,0,1
580,LP002892,1.0,1,2,1,0,5.3230099791384085,360.0,1.0,1.0,8.785692444451245,1,1,0
581,LP002893,1.0,0,0,1,0,4.499809670330265,360.0,1.0,0.0,9.8,4,0,1
582,LP002894,0.0,1,0,1,0,3.8,360.0,1.0,1.0,8.060224240440958,1,1,0
583,LP002898,1.0,1,1,1,0,4.110873864173311,360.0,0.7,0.0,7.539027055823995,1,0,0
584,LP002911,1.0,1,1,1,0,4.983606621708336,360.0,0.0,0.0,8.456168489578463,1,0,0
585,LP002912,1.0,1,1,1,0,5.147494476813453,84.0,1.0,0.0,8.893298144217916,1,0,0
586,LP002916,1.0,1,0,1,0,4.6443908991413725,360.0,1.0,1.0,8.247743887225516,1,0,1
587,LP002917,0.0,0,0,0,0,4.248495242049359,360.0,1.0,1.0,7.68017564043659,1,1,0
588,LP002925,-1.0,0,0,1,0,4.543294782270004,360.0,1.0,1.0,8.465899897028686,1,1,0
589,LP002926,1.0,1,2,1,1,4.663439094112067,360.0,0.0,0.0,7.9105906122564775,1,1,0
590,LP002928,1.0,1,0,1,0,4.02535169073515,180.0,1.0,1.0,8.766550149546351,1,1,0
591,LP002931,1.0,1,2,1,1,5.3230099791384085,240.0,1.0,0.0,8.699514748210191,1,1,0
592,LP002933,-1.0,0,3,1,1,5.676753802268282,360.0,1.0,1.0,9.143880005275912,1,1,0
593,LP002936,1.0,1,0,1,0,4.955827057601261,180.0,1.0,1.0,8.876125585396185,1,0,0
594,LP002938,1.0,1,0,1,1,5.560681631015528,360.0,1.0,1.0,9.68781601606062,2,0,1
595,LP002940,1.0,0,0,0,0,4.700480365792417,360.0,1.0,1.0,8.251403065380556,1,0,0
596,LP002941,1.0,1,2,0,1,5.231108616854587,360.0,1.0,0.0,8.906935339059165,1,0,0
597,LP002943,1.0,0,0,1,0,4.477336814478207,360.0,0.0,0.0,8.00202481821611,1,1,0
598,LP002945,1.0,1,0,1,1,5.19295685089021,360.0,1.0,1.0,9.206633510044856,1,0,0
599,LP002948,1.0,1,2,1,0,5.2574953720277815,360.0,1.0,1.0,8.662158961666423,1,0,1
600,LP002949,0.0,0,3,1,0,5.8,180.0,0.7,0.0,9.8,4,0,1
601,LP002950,1.0,1,0,0,0,5.043425116919247,360.0,1.0,1.0,8.645762292210945,1,0,0
602,LP002953,1.0,1,3,1,0,4.852030263919617,360.0,1.0,1.0,8.648747631156539,1,0,1
603,LP002958,1.0,0,0,1,0,5.147494476813453,360.0,1.0,1.0,8.984317679911129,1,0,0
604,LP002959,0.0,1,1,1,0,5.8,360.0,1.0,1.0,9.392661928770137,2,1,0
605,LP002960,1.0,1,0,0,0,4.844187086458591,180.0,1.0,0.0,8.732304571033183,1,0,1
606,LP002961,1.0,1,1,1,0,5.153291594497779,360.0,1.0,1.0,8.68270762989381,1,1,0
607,LP002964,1.0,1,2,0,0,5.056245805348308,360.0,1.0,1.0,8.59378379357795,1,0,0
608,LP002974,1.0,1,0,1,0,4.68213122712422,360.0,1.0,1.0,8.552946361122055,1,0,0
609,LP002978,0.0,0,0,1,0,4.2626798770413155,360.0,1.0,1.0,7.9724660159745655,1,0,0
610,LP002979,1.0,1,3,1,0,3.8,180.0,1.0,1.0,8.32020459757888,1,0,0
611,LP002983,1.0,1,1,1,0,5.53338948872752,360.0,1.0,1.0,9.025455532779063,1,0,1
612,LP002984,1.0,1,2,1,0,5.231108616854587,360.0,1.0,1.0,8.933664178700935,1,0,1
613,LP002990,0.0,0,0,1,1,4.890349128221754,360.0,0.0,0.0,8.430109084509125,1,1,0
